gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-3751971.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-7411456.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-755587.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-755591.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-755594.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acentrella/turbida/Acentrella-turbida-7849901.jpg,Acentrella
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acerpenna/dipterum/Acerpenna-dipterum-7805351.jpg,Acerpenna
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/bicaudatus/Baetis-bicaudatus-398290.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/bicaudatus/Baetis-bicaudatus-4918793.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/bicaudatus/Baetis-bicaudatus-5550627.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/brunneicolor/Baetis-brunneicolor-1855553.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/brunneicolor/Baetis-brunneicolor-2636815.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/brunneicolor/Baetis-brunneicolor-2753188.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/intercalaris/Baetis-intercalaris-2480785.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/sahoensis/Baetis-sahoensis-1108954.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/tricaudatus/Baetis-tricaudatus-1721019.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/tricaudatus/Baetis-tricaudatus-1850039.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/tricaudatus/Baetis-tricaudatus-3129635.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baetis/tricaudatus/Baetis-tricaudatus-6987056.jpg,Baetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-2129879.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-2880355.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-4143347.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-4149234.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-4562714.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-4898082.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-5538744.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-6077729.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-6154843.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-6802380.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/californicus/Callibaetis-californicus-7445804.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-2064083.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-2202148.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-2634139.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-2649644.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-2847503.jpg,Callibaetis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Callibaetis/ferrugineus/Callibaetis-ferrugineus-3176617.jpg,Callibaetis
