gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Acidota/subcarinata/Acidota-subcarinata-6360229.jpg,Acidota
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/pacifica/Aleochara-pacifica-5648273.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/puberula/Aleochara-puberula-1259966.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/puberula/Aleochara-puberula-1278069.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/puberula/Aleochara-puberula-1788620.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/puberula/Aleochara-puberula-1969550.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Aleochara/sulcicollis/Aleochara-sulcicollis-3078832.jpg,Aleochara
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Amphichroum/maculatum/Amphichroum-maculatum-3845096.jpg,Amphichroum
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Amphichroum/maculatum/Amphichroum-maculatum-7818442.jpg,Amphichroum
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anotylus/inustus/Anotylus-inustus-134467.jpg,Anotylus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anotylus/inustus/Anotylus-inustus-2154143.jpg,Anotylus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anotylus/sculpturatus/Anotylus-sculpturatus-134468.jpg,Anotylus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anotylus/tetracarinatus/Anotylus-tetracarinatus-134476.jpg,Anotylus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anthobium/atrocephalum/Anthobium-atrocephalum-3480864.jpg,Anthobium
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Anthobium/atrocephalum/Anthobium-atrocephalum-3522169.jpg,Anthobium
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Astenus/cinctus/Astenus-cinctus-3595746.jpg,Astenus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Astenus/discopunctatus/Astenus-discopunctatus-2448356.jpg,Astenus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Astenus/discopunctatus/Astenus-discopunctatus-6120001.jpg,Astenus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Astenus/guttulus/Astenus-guttulus-1466552.jpg,Astenus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/abrupta/Baeocera-abrupta-1533622.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/abrupta/Baeocera-abrupta-1550731.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/abrupta/Baeocera-abrupta-2089455.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/actuosa/Baeocera-actuosa-1528745.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/actuosa/Baeocera-actuosa-1662543.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/tekootii/Baeocera-tekootii-1575158.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/tekootii/Baeocera-tekootii-1676158.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Baeocera/tekootii/Baeocera-tekootii-2188217.jpg,Baeocera
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Belonuchus/rufipennis/Belonuchus-rufipennis-685107.jpg,Belonuchus
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bisnius/sordidus/Bisnius-sordidus-3665478.jpg,Bisnius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bisnius/sordidus/Bisnius-sordidus-3716031.jpg,Bisnius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bledius/fenyesi/Bledius-fenyesi-3078857.jpg,Bledius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bledius/fenyesi/Bledius-fenyesi-3078864.jpg,Bledius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bledius/fenyesi/Bledius-fenyesi-5647907.jpg,Bledius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bledius/mandibularis/Bledius-mandibularis-1986560.jpg,Bledius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bledius/opacus/Bledius-opacus-3903429.jpg,Bledius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bolitobius/castaneus/Bolitobius-castaneus-7713061.jpg,Bolitobius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Bolitobius/cingulatus/Bolitobius-cingulatus-4058467.jpg,Bolitobius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Cafius/canescens/Cafius-canescens-1524967.jpg,Cafius
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Cafius/canescens/Cafius-canescens-1577773.jpg,Cafius
