gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392595.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392596.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392597.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1400932.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392595.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392596.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392597.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1400932.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392595.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392596.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1392597.jpg,actualis
gs://bugoff-bucket1/hinton/Insecta/GenusSpecies/Catastia/actualis/Catastia-actualis-1400932.jpg,actualis
